
860	1000	86	172	11.	10.91	3194880
860	1000	105	210	14.	13.33	3256320
870	1000	60	120	8.	8.47	3194880
870	1000	85	170	11.	11.05	3256320
870	1000	104	208	14.	13.51	3317760
880	1000	60	120	8.	8.68	3317760
880	1000	85	170	12.	11.26	3379200
880	1000	104	208	13.	13.78	3379200
890	1000	59	118	9.	8.7	3379200
890	1000	84	168	11.	11.28	3440640
890	1000	103	206	14.	13.81	3440640
900	1000	59	118	9.	8.85	3440640
900	1000	84	168	12.	11.44	3502080
900	1000	103	206	14.	14.05	3502080
910	1000	59	118	9.	8.99	3563520
910	1000	83	166	11.	11.63	3563520
910	1000	102	204	15.	14.24	3624960
920	1000	58	116	9.	8.97	3624960
920	1000	83	166	11.	11.72	3624960
920	1000	101	202	15.	14.28	3686400
930	1000	58	116	9.	9.09	3686400
930	1000	82	164	12.	11.93	3686400
930	1000	101	202	14.	14.73	3747840
940	1000	58	116	10.	9.39	3747840
940	1000	82	164	12.	12.33	3809280
940	1000	100	200	15.	14.95	3870720
950	1000	57	114	10.	9.42	3809280
950	1000	81	162	12.	12.35	3870720
950	1000	100	200	15.	15.14	3870720
960	1000	57	114	9.	9.39	3932160
960	1000	81	162	12.	12.33	3932160
960	1000	99	198	15.	15.05	3993600
970	1000	57	114	10.	9.61	3993600
970	1000	81	162	12.	12.63	3993600
970	1000	99	198	16.	15.44	4055040
980	1000	57	114	9.	9.71	4055040
980	1000	80	160	13.	12.66	4116480
980	1000	98	196	16.	15.5	4177920
990	1000	56	112	9.	9.76	4116480
990	1000	80	160	13.	12.88	4177920
990	1000	98	196	16.	15.72	4239360
1000	1000	56	112	10.	9.91	4239360
1000	1000	79	158	13.	12.93	4300800
1000	1000	97	194	16.	15.78	4300800
1010	1000	56	112	10.	10.06	4300800
1010	1000	79	158	13.	13.22	4362240
1010	1000	97	194	16.	16.17	4423680
1020	1000	55	110	10.	10.12	4423680
1020	1000	79	158	14.	13.27	4423680
1020	1000	96	192	16.	16.12	4485120
1030	1000	55	110	10.	10.33	4485120
1030	1000	78	156	14.	13.42	4485120
1030	1000	96	192	16.	16.45	4546560
1040	1000	55	110	10.	10.44	4546560
1040	1000	78	156	13.	13.63	4608000
1040	1000	95	190	17.	16.52	4608000
1050	1000	55	110	10.	10.55	4608000
1050	1000	77	154	14.	13.68	4669440
1050	1000	95	190	17.	16.79	4730880
1060	1000	54	108	10.	10.63	4730880
1060	1000	77	154	14.	13.85	4792320
1060	1000	94	188	17.	16.87	4853760
1070	1000	54	108	11.	10.71	4792320
1070	1000	77	154	14.	14.09	4853760
1070	1000	94	188	17.	17.24	4915200
1080	1000	54	108	11.	10.9	4915200
1080	1000	76	152	14.	14.02	4976640
1080	1000	94	188	18.	17.46	4976640
1090	1000	54	108	11.	11.01	4976640
1090	1000	76	152	14.	14.23	4976640
1090	1000	93	186	17.	17.49	5038080
1100	1000	53	106	11.	11.06	5099520
1100	1000	76	152	14.	14.45	5160960
1100	1000	93	186	18.	17.74	5160960
1110	1000	53	106	11.	11.15	5160960
1110	1000	75	150	14.	14.38	5160960
1110	1000	92	184	18.	17.72	5222400
1120	1000	53	106	11.	11.3	5222400
1120	1000	75	150	14.	14.63	5345280
1120	1000	92	184	18.	18.06	5345280
1130	1000	53	106	12.	11.5	5283840
1130	1000	75	150	15.	14.83	5345280
1130	1000	91	182	18.	18.18	5406720
1140	1000	52	104	11.	11.43	5406720
1140	1000	74	148	15.	14.84	5468160
1140	1000	91	182	18.	18.42	5529600
1150	1000	52	104	11.	11.83	5529600
1150	1000	74	148	16.	15.47	5591040
1150	1000	91	182	19.	19.54	5652480
1160	1000	52	104	12.	11.7	5591040
1160	1000	74	148	15.	15.26	5652480
1160	1000	90	180	19.	18.57	5713920
1170	1000	52	104	12.	11.83	5713920
1170	1000	73	146	15.	15.27	5713920
1170	1000	90	180	19.	18.82	5836800
1180	1000	51	102	12.	11.86	5775360
1180	1000	73	146	15.	15.6	5836800
1180	1000	89	178	18.	19.04	5898240
1190	1000	51	102	12.	12.01	5898240
1190	1000	73	146	15.	15.71	5898240
1190	1000	89	178	19.	19.2	5959680
1200	1000	51	102	12.	12.83	6021120
1200	1000	72	144	17.	16.23	6021120
1200	1000	89	178	20.	20.39	6144000
1210	1000	51	102	12.	12.26	6082560
1210	1000	72	144	16.	16.07	6144000
1210	1000	88	176	19.	19.5	6205440
1220	1000	51	102	12.	12.45	6144000
1220	1000	72	144	16.	16.15	6205440
1220	1000	88	176	19.	19.8	6266880
1230	1000	50	100	12.	12.48	6266880
1230	1000	71	142	16.	16.3	6266880
1230	1000	88	176	20.	20.06	6389760
1240	1000	50	100	13.	12.58	6328320
1240	1000	71	142	16.	16.52	6389760
1240	1000	87	174	20.	20.06	6451200
1250	1000	50	100	12.	12.75	6512640
1250	1000	71	142	17.	16.75	6512640
1250	1000	87	174	21.	20.47	6574080
1260	1000	50	100	13.	12.92	6574080
1260	1000	71	142	17.	16.98	6635520
1260	1000	87	174	20.	20.61	6696960
1270	1000	50	100	13.	13.04	6635520
1270	1000	70	140	17.	16.95	6758400
1270	1000	86	172	21.	20.6	6758400
1280	1000	49	98	13.	13.04	6758400
1280	1000	70	140	17.	17.03	6881280
1280	1000	86	172	21.	20.78	6881280
1290	1000	49	98	13.	13.27	6819840
1290	1000	70	140	17.	17.41	6881280
1290	1000	86	172	21.	21.3	6942720
1300	1000	49	98	13.	13.41	6942720
1300	1000	69	138	18.	17.3	7004160
1300	1000	85	170	21.	21.23	7065600
1310	1000	49	98	14.	13.7	7065600
1310	1000	69	138	17.	17.62	7127040
1310	1000	85	170	22.	21.46	7249920
1320	1000	49	98	13.	13.75	7188480
1320	1000	69	138	17.	17.77	7311360
1320	1000	85	170	22.	21.76	7372800
1330	1000	48	96	14.	13.74	7249920
1330	1000	69	138	18.	18.02	7311360
1330	1000	84	168	22.	21.71	7372800
1340	1000	48	96	13.	13.91	7434240
1340	1000	68	136	17.	17.95	7495680
1340	1000	84	168	22.	22.03	7557120
1350	1000	48	96	14.	13.99	7557120
1350	1000	68	136	18.	18.17	7618560
1350	1000	84	168	22.	22.3	7680000
1360	1000	48	96	14.	14.14	7557120
1360	1000	68	136	19.	18.33	7618560
1360	1000	83	166	22.	22.28	7680000
1370	1000	48	96	14.	14.3	7741440
1370	1000	68	136	19.	18.64	7802880
1370	1000	83	166	23.	22.69	7864320
1380	1000	48	96	14.	14.44	7864320
1380	1000	67	134	19.	18.53	7925760
1380	1000	83	166	22.	22.79	7987200
1390	1000	47	94	14.	14.27	7864320
1390	1000	67	134	18.	18.74	7925760
1390	1000	82	164	22.	22.89	8048640
1400	1000	47	94	14.	14.42	7987200
1400	1000	67	134	19.	18.93	8110080
1400	1000	82	164	23.	23.14	8171520
1410	1000	47	94	15.	14.65	8171520
1410	1000	67	134	19.	19.23	8232960
1410	1000	82	164	23.	23.38	8294400
1420	1000	47	94	15.	14.82	8294400
1420	1000	66	132	19.	18.95	8355840
1420	1000	82	164	24.	23.71	8478720
1430	1000	47	94	15.	14.87	8355840
1430	1000	66	132	19.	19.2	8417280
1430	1000	81	162	24.	23.64	8478720
1440	1000	47	94	15.	15.06	8478720
1440	1000	66	132	19.	19.52	8540160
1440	1000	81	162	24.	23.98	8663040
1450	1000	46	92	16.	15.27	8663040
1450	1000	66	132	20.	20.18	8724480
1450	1000	81	162	24.	24.68	8785920
1460	1000	46	92	16.	16.49	8785920
1460	1000	66	132	22.	22.09	8847360
1460	1000	80	160	27.	26.82	8908800
1470	1000	46	92	15.	15.38	8847360
1470	1000	65	130	19.	19.85	8847360
1470	1000	80	160	25.	24.44	8908800
1480	1000	46	92	15.	15.45	8970240
1480	1000	65	130	20.	19.94	9031680
1480	1000	80	160	25.	24.63	9093120
1490	1000	46	92	15.	15.57	9093120
1490	1000	65	130	20.	20.2	9154560
1490	1000	80	160	25.	24.95	9216000
1500	1000	46	92	16.	15.89	9154560
1500	1000	65	130	20.	20.73	9216000
1500	1000	79	158	25.	25.27	9277440
1510	1000	45	90	16.	15.9	9277440
1510	1000	64	128	20.	20.38	9338880
1510	1000	79	158	25.	25.37	9400320
1520	1000	45	90	15.	16.01	9461760
1520	1000	64	128	20.	20.66	9523200
1520	1000	79	158	26.	25.6	9584640
1530	1000	45	90	16.	16.7	9584640
1530	1000	64	128	21.	21.53	9646080
1530	1000	79	158	27.	26.95	9768960
1540	1000	45	90	16.	16.36	9768960
1540	1000	64	128	20.	21.04	9830400
1540	1000	78	156	25.	25.86	9891840
1550	1000	45	90	16.	16.4	9768960
1550	1000	64	128	21.	21.3	9830400
1550	1000	78	156	26.	26.17	9891840
1560	1000	45	90	16.	16.62	9891840
1560	1000	63	126	21.	21.37	9953280
1560	1000	78	156	26.	26.59	10076160
1570	1000	45	90	17.	16.85	10076160
1570	1000	63	126	21.	21.47	10137600
1570	1000	78	156	26.	26.79	10199040
1580	1000	44	88	17.	16.68	10199040
1580	1000	63	126	21.	21.55	10260480
1580	1000	77	154	26.	26.61	10383360
1590	1000	44	88	17.	16.89	10199040
1590	1000	63	126	22.	21.93	10321920
1590	1000	77	154	27.	26.98	10383360
1600	1000	44	88	17.	17.08	10383360
1600	1000	63	126	22.	22.06	10444800
1600	1000	77	154	27.	27.19	10567680
1610	1000	44	88	17.	17.44	10567680
1610	1000	62	124	22.	22.31	10629120
1610	1000	77	154	27.	27.72	10752000
1620	1000	44	88	17.	17.41	10690560
1620	1000	62	124	22.	22.42	10813440
1620	1000	76	152	27.	27.19	10874880
1630	1000	44	88	18.	17.94	10874880
1630	1000	62	124	23.	23.23	10936320
1630	1000	76	152	28.	28.36	10997760
1640	1000	44	88	17.	17.58	10874880
1640	1000	62	124	22.	22.85	10936320
1640	1000	76	152	28.	27.74	10997760
1650	1000	43	86	18.	17.49	11059200
1650	1000	62	124	23.	23.14	11120640
1650	1000	76	152	28.	28.28	11182080
1660	1000	43	86	18.	17.58	11182080
1660	1000	61	122	23.	22.97	11304960
1660	1000	75	150	27.	27.78	11366400
1670	1000	43	86	17.	17.73	11366400
1670	1000	61	122	23.	23.08	11427840
1670	1000	75	150	28.	28.2	11489280
1680	1000	43	86	18.	17.95	11366400
1680	1000	61	122	23.	23.68	11427840
1680	1000	75	150	28.	28.51	11489280
1690	1000	43	86	18.	18.24	11550720
1690	1000	61	122	24.	23.95	11612160
1690	1000	75	150	30.	29.45	11673600
1700	1000	43	86	18.	18.2	11673600
1700	1000	61	122	24.	23.84	11796480
1700	1000	74	148	28.	28.78	11857920
1710	1000	43	86	18.	18.95	11857920
1710	1000	61	122	24.	24.95	11919360
1710	1000	74	148	29.	29.91	11980800
1720	1000	43	86	18.	18.59	12042240
1720	1000	60	120	24.	23.98	12103680
1720	1000	74	148	30.	29.52	12226560
1730	1000	42	84	18.	18.74	12226560
1730	1000	60	120	24.	24.54	12288000
1730	1000	74	148	30.	29.85	12410880
1740	1000	42	84	19.	18.52	12165120
1740	1000	60	120	24.	24.26	12288000
1740	1000	74	148	30.	29.83	12349440
1750	1000	42	84	19.	19.33	12410880
1750	1000	60	120	25.	25.91	12472320
1750	1000	73	146	31.	31.29	12533760
1760	1000	42	84	18.	18.8	12533760
1760	1000	60	120	24.	24.72	12656640
1760	1000	73	146	30.	30.02	12718080
1770	1000	42	84	18.	18.93	12718080
1770	1000	59	118	25.	24.57	12779520
1770	1000	73	146	30.	30.15	12902400
1780	1000	42	84	19.	19.16	12840960
1780	1000	59	118	25.	25.19	12963840
1780	1000	73	146	30.	30.59	13025280
1790	1000	42	84	19.	19.4	12840960
1790	1000	59	118	25.	25.29	12902400
1790	1000	73	146	31.	30.96	13025280
1800	1000	42	84	20.	20.44	13025280
1800	1000	59	118	26.	26.82	13086720
1800	1000	72	144	34.	33.8	13209600
1810	1000	41	82	20.	19.67	13209600
1810	1000	59	118	25.	25.74	13271040
1810	1000	72	144	30.	30.93	13393920
1820	1000	41	82	19.	19.72	13332480
1820	1000	59	118	26.	25.95	13455360
1820	1000	72	144	32.	31.42	13578240
1830	1000	41	82	20.	20.22	13516800
1830	1000	58	116	26.	26.02	13639680
1830	1000	72	144	32.	32.43	13701120
1840	1000	41	82	21.	21.63	13762560
1840	1000	58	116	28.	27.96	13824000
1840	1000	72	144	34.	33.81	13885440
1850	1000	41	82	20.	19.97	13701120
1850	1000	58	116	26.	25.78	13762560
1850	1000	71	142	31.	31.69	13885440
1860	1000	41	82	20.	20.22	13885440
1860	1000	58	116	26.	25.91	14008320
1860	1000	71	142	31.	31.85	14131200
1870	1000	41	82	20.	20.42	14131200
1870	1000	58	116	26.	26.4	14192640
1870	1000	71	142	32.	32.31	14254080
1880	1000	41	82	20.	20.52	14254080
1880	1000	58	116	26.	26.56	14376960
1880	1000	71	142	33.	32.75	14438400
1890	1000	41	82	21.	21.21	14499840
1890	1000	58	116	27.	27.24	14561280
1890	1000	71	142	33.	34.09	14684160
1900	1000	40	80	20.	20.78	14622720
1900	1000	57	114	26.	26.63	14745600
1900	1000	70	140	33.	32.99	14807040
1910	1000	40	80	21.	20.98	14561280
1910	1000	57	114	27.	27.11	14622720
1910	1000	70	140	33.	33.34	14745600
1920	1000	40	80	21.	21.17	14745600
1920	1000	57	114	27.	27.37	14807040
1920	1000	70	140	34.	33.84	14929920
1930	1000	40	80	21.	21.4	14929920
1930	1000	57	114	27.	27.92	14991360
1930	1000	70	140	34.	34.41	15175680
1940	1000	40	80	21.	21.59	15114240
1940	1000	57	114	27.	27.76	15237120
1940	1000	70	140	34.	34.36	15298560
1950	1000	40	80	21.	21.76	15298560
1950	1000	57	114	27.	28.08	15421440
1950	1000	69	138	34.	34.08	15482880
1960	1000	40	80	22.	22.34	15482880
1960	1000	57	114	29.	29.02	15605760
1960	1000	69	138	36.	35.73	15667200
1970	1000	40	80	29.	29.35	15728640
1970	1000	56	112	41.	41.33	15790080
1970	1000	69	138	53.	53.47	15912960
1980	1000	40	80	22.	22.33	15605760
1980	1000	56	112	28.	28.45	15667200
1980	1000	69	138	35.	35.36	15790080
1990	1000	40	80	22.	22.24	15790080
1990	1000	56	112	28.	28.17	15912960
1990	1000	69	138	35.	34.9	16035840
2000	1000	39	78	22.	21.64	15974400
2000	1000	56	112	28.	28.3	16097280
2000	1000	69	138	35.	34.88	16220160
2010	1000	39	78	22.	21.86	16220160
2010	1000	56	112	28.	28.6	16343040
2010	1000	68	136	34.	35.	16465920
2020	1000	39	78	21.	22.1	16465920
2020	1000	56	112	29.	28.98	16588800
2020	1000	68	136	35.	35.43	16650240
2030	1000	39	78	22.	22.16	16650240
2030	1000	56	112	28.	29.26	16773120
2030	1000	68	136	35.	35.58	16834560
2040	1000	39	78	22.	22.51	16834560
2040	1000	55	110	29.	29.45	16957440
2040	1000	68	136	35.	36.21	17018880
2050	1000	39	78	22.	22.89	16773120
2050	1000	55	110	29.	29.78	16834560
2050	1000	68	136	36.	37.26	16896000
2060	1000	39	78	23.	23.16	16957440
2060	1000	55	110	30.	30.2	17018880
2060	1000	68	136	37.	37.35	17141760
2070	1000	39	78	23.	23.69	17141760
2070	1000	55	110	32.	31.47	17264640
2070	1000	67	134	38.	38.29	17326080
2080	1000	39	78	23.	23.29	17326080
2080	1000	55	110	30.	30.78	17448960
2080	1000	67	134	38.	37.66	17571840
2090	1000	39	78	23.	23.5	17510400
2090	1000	55	110	31.	31.24	17694720
2090	1000	67	134	37.	37.73	17756160
2100	1000	38	76	23.	23.69	17756160
2100	1000	55	110	31.	31.35	17879040
2100	1000	67	134	38.	38.39	17940480
2110	1000	38	76	24.	23.91	17940480
2110	1000	54	108	31.	30.89	18063360
2110	1000	67	134	38.	38.32	18124800
2120	1000	38	76	23.	24.14	18124800
2120	1000	54	108	31.	31.66	18247680
2120	1000	67	134	39.	39.02	18309120
2130	1000	38	76	24.	23.5	18001920
2130	1000	54	108	30.	30.66	18063360
2130	1000	66	132	36.	36.99	18186240
2140	1000	38	76	25.	25.78	18186240
2140	1000	54	108	34.	34.47	18309120
2140	1000	66	132	42.	42.27	18432000
2150	1000	38	76	24.	24.01	18432000
2150	1000	54	108	31.	31.17	18554880
2150	1000	66	132	37.	37.71	18677760
2160	1000	38	76	25.	24.84	18616320
2160	1000	54	108	32.	32.33	18800640
2160	1000	66	132	38.	39.05	18862080
2170	1000	38	76	24.	24.23	18800640
2170	1000	54	108	31.	31.6	18984960
2170	1000	66	132	38.	38.24	19046400
2180	1000	38	76	24.	24.54	19046400
2180	1000	54	108	31.	32.16	19169280
2180	1000	66	132	38.	38.99	19292160
2190	1000	38	76	24.	24.91	19353600
2190	1000	53	106	32.	32.29	19415040
2190	1000	66	132	40.	40.15	19537920
2200	1000	38	76	25.	25.34	19169280
2200	1000	53	106	32.	32.93	19230720
2200	1000	65	130	39.	39.35	19353600
2210	1000	37	74	25.	25.22	19353600
2210	1000	53	106	33.	33.46	19476480
2210	1000	65	130	40.	40.12	19599360
2220	1000	37	74	25.	25.61	19599360
2220	1000	53	106	34.	34.36	19660800
2220	1000	65	130	41.	41.62	19845120
2230	1000	37	74	25.	25.9	19783680
2230	1000	53	106	34.	34.61	19906560
2230	1000	65	130	42.	42.14	20090880
2240	1000	37	74	25.	25.66	20029440
2240	1000	53	106	34.	34.39	20152320
2240	1000	65	130	41.	41.45	20275200
2250	1000	37	74	26.	25.91	20275200
2250	1000	53	106	34.	34.22	20398080
2250	1000	65	130	42.	41.79	20520960
2260	1000	37	74	26.	26.16	20459520
2260	1000	53	106	34.	35.04	20582400
2260	1000	65	130	41.	42.14	20705280
2270	1000	37	74	26.	26.38	20643840
2270	1000	52	104	34.	33.68	20766720
2270	1000	64	128	41.	41.45	20889600
2280	1000	37	74	26.	26.41	20889600
2280	1000	52	104	33.	33.93	21012480
2280	1000	64	128	41.	41.58	21135360
2290	1000	37	74	25.	26.29	20705280
2290	1000	52	104	33.	33.93	20828160
2290	1000	64	128	42.	42.19	21073920
2300	1000	37	74	26.	25.98	20889600
2300	1000	52	104	33.	33.59	21012480
