
500	1000	112	224	41.	40.61	5898240	0.041	0.04061	
500	1000	138	276	53.	52.68	5468160	0.053	0.05268	
1000	1000	79	158	129.	129.24	22179840	0.129	0.12924	
1000	1000	97	194	162.	160.82	19046400	0.162	0.16082	
1500	1000	65	130	295.	293.87	49152000	0.295	0.29387	
1500	1000	79	158	315.	314.68	39075840	0.315	0.31468	
2000	1000	56	112	612.	612.2	92160000	0.612	0.6122	
2000	1000	69	138	543.	544.13	65249280	0.543	0.54413	
